experiment,experiment_dir,model,category,gpu_name,corruption,severity,auroc,aupr,precision,recall,f1,mean_latency_ms,_report_mtime_ns,_report_size
coldstart_csflow_real_iad_button_battery_shot_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_button_battery_shot_noise_s2,csflow,button_battery,Tesla T4,shot_noise,2,0.8373381715441413,0.9365224261243807,0.9825159924729492,0.2810230359120506,0.4403780440687772,142.8801963327794,1779859229031232100,2588
coldstart_csflow_real_iad_button_battery_shot_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_button_battery_shot_noise_s3,csflow,button_battery,Tesla T4,shot_noise,3,0.8060282726134163,0.9162001572436244,0.999,0.2428604680075271,0.3964866229319401,143.1174614536272,1779859229042870000,2570
coldstart_csflow_real_iad_end_cap_gaussian_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_end_cap_gaussian_noise_s1,csflow,end_cap,Tesla T4,gaussian_noise,1,0.7384535030335284,0.8875101873376962,0.9834765430905048,0.1540112096996569,0.2625609226323523,149.65009335789006,1779859226762029800,2596
coldstart_csflow_real_iad_end_cap_gaussian_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_end_cap_gaussian_noise_s2,csflow,end_cap,Tesla T4,gaussian_noise,2,0.7130095982962938,0.8652547595441956,0.9589604198565154,0.1425712346032877,0.2461709064561077,149.656384605582,1779859226773053500,2595
coldstart_csflow_real_iad_end_cap_gaussian_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_end_cap_gaussian_noise_s3,csflow,end_cap,Tesla T4,gaussian_noise,3,0.7017401960383463,0.8625964886060044,0.999,0.1431763165261456,0.250671625178513,150.48387777403883,1779859226786400600,2576
coldstart_csflow_real_iad_end_cap_motion_blur_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_end_cap_motion_blur_s1,csflow,end_cap,Tesla T4,motion_blur,1,0.7689225476429229,0.9096271207322932,0.999,0.1388995062437797,0.2449399728373627,164.5184915238735,1779859227940181400,2558
coldstart_csflow_real_iad_end_cap_motion_blur_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_end_cap_motion_blur_s2,csflow,end_cap,Tesla T4,motion_blur,2,0.7550764795356035,0.8922345229075268,0.999,0.0968767377414935,0.181073332247809,162.57617397438392,1779859227950558400,2564
coldstart_csflow_real_iad_end_cap_motion_blur_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_end_cap_motion_blur_s3,csflow,end_cap,Tesla T4,motion_blur,3,0.7532650568939522,0.9028961951782428,0.999,0.0977056467369764,0.1833824458180913,159.8314702620839,1779859227968333500,2578
coldstart_csflow_real_iad_end_cap_shot_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_end_cap_shot_noise_s1,csflow,end_cap,Tesla T4,shot_noise,1,0.7812983775051345,0.9226609938039756,0.9889515970267624,0.1234297156072931,0.2202159176657228,140.43171209306809,1779859229060244700,2567
coldstart_csflow_real_iad_end_cap_shot_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_end_cap_shot_noise_s2,csflow,end_cap,Tesla T4,shot_noise,2,0.7548619793408117,0.9099565834777658,0.999,0.1050113203748472,0.1937955526856145,140.21536942463456,1779859229070123800,2563
coldstart_csflow_real_iad_end_cap_shot_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_end_cap_shot_noise_s3,csflow,end_cap,Tesla T4,shot_noise,3,0.7738839670907138,0.902577580465435,0.999,0.1239710710333043,0.2231129926023892,141.20240353476052,1779859229084393500,2571
coldstart_csflow_real_iad_eraser_gaussian_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_eraser_gaussian_noise_s1,csflow,eraser,Tesla T4,gaussian_noise,1,0.7520283047816064,0.9003302859616419,0.997895736559488,0.230936785023528,0.3692837471272894,154.3342754545035,1779859226796401500,2589
coldstart_csflow_real_iad_eraser_gaussian_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_eraser_gaussian_noise_s2,csflow,eraser,Tesla T4,gaussian_noise,2,0.7397187652175944,0.8900778171127345,0.9968743809354648,0.2089103088526485,0.3418038986596937,151.4225271755325,1779859226804170200,2592
coldstart_csflow_real_iad_eraser_gaussian_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_eraser_gaussian_noise_s3,csflow,eraser,Tesla T4,gaussian_noise,3,0.7099553248463072,0.8865438931926568,0.999,0.2029862357083491,0.3391378282480565,153.071559320289,1779859226812165600,2575
coldstart_csflow_real_iad_eraser_motion_blur_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_eraser_motion_blur_s1,csflow,eraser,Tesla T4,motion_blur,1,0.7183342670936899,0.893968340190662,0.99416828916567,0.1904100206720172,0.3197260212347281,164.62136502300226,1779859227981445100,2579
coldstart_csflow_real_iad_eraser_motion_blur_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_eraser_motion_blur_s2,csflow,eraser,Tesla T4,motion_blur,2,0.7298967999473355,0.8890305539199224,0.9444840725122906,0.1975883583708155,0.3240432990176247,162.1322627214748,1779859227991475400,2576
coldstart_csflow_real_iad_eraser_motion_blur_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_eraser_motion_blur_s3,csflow,eraser,Tesla T4,motion_blur,3,0.7240886714396663,0.881415394607246,0.9584430262817262,0.181509601050317,0.306440751348593,163.70152363174128,1779859228005822500,2591
coldstart_csflow_real_iad_eraser_shot_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_eraser_shot_noise_s1,csflow,eraser,Tesla T4,shot_noise,1,0.7594334950624128,0.8882889752816839,0.999,0.1740452852235066,0.2964704912550173,141.21827565664128,1779859229093504800,2557
coldstart_csflow_real_iad_eraser_shot_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_eraser_shot_noise_s2,csflow,eraser,Tesla T4,shot_noise,2,0.7839506469923756,0.9034567038928926,0.941975271427628,0.1744020626751664,0.2915549338853338,143.63887420288538,1779859229105975100,2590
coldstart_csflow_real_iad_eraser_shot_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_eraser_shot_noise_s3,csflow,eraser,Tesla T4,shot_noise,3,0.7578954380957114,0.909680329391838,0.651612453687713,0.1564724881301921,0.2511933912122668,142.6087848747663,1779859229114970600,2582
coldstart_csflow_real_iad_fire_hood_gaussian_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_fire_hood_gaussian_noise_s1,csflow,fire_hood,Tesla T4,gaussian_noise,1,0.8105089275251729,0.9068014371735011,0.9539550031696,0.2032079666640192,0.3306970411475978,150.28392853279,1779859226821000300,2580
coldstart_csflow_real_iad_fire_hood_gaussian_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_fire_hood_gaussian_noise_s2,csflow,fire_hood,Tesla T4,gaussian_noise,2,0.8221270480403512,0.9136218928292874,0.9714116101402246,0.1825465543185788,0.3064996719333288,149.84951394148283,1779859226829076000,2592
coldstart_csflow_real_iad_fire_hood_gaussian_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_fire_hood_gaussian_noise_s3,csflow,fire_hood,Tesla T4,gaussian_noise,3,0.8037184705034189,0.9001242442215102,0.9694716441889816,0.1865597659414961,0.3115690442691196,149.95201171322358,1779859226842344800,2592
coldstart_csflow_real_iad_fire_hood_motion_blur_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_fire_hood_motion_blur_s1,csflow,fire_hood,Tesla T4,motion_blur,1,0.7961780575577847,0.9063926208499274,0.9795949543480248,0.1707488810717319,0.2915979109384956,161.40174903357718,1779859228013822900,2568
coldstart_csflow_real_iad_fire_hood_motion_blur_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_fire_hood_motion_blur_s2,csflow,fire_hood,Tesla T4,motion_blur,2,0.8098162236888458,0.9202917275194398,0.9614685228834456,0.1536363604679375,0.2635036999105458,163.59355019326992,1779859228024989200,2571
coldstart_csflow_real_iad_fire_hood_motion_blur_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_fire_hood_motion_blur_s3,csflow,fire_hood,Tesla T4,motion_blur,3,0.8069739942610694,0.9195362045756718,0.9744967343879164,0.1653128658208604,0.2819041733594585,163.037492763099,1779859228034168300,2584
coldstart_csflow_real_iad_fire_hood_shot_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_fire_hood_shot_noise_s1,csflow,fire_hood,Tesla T4,shot_noise,1,0.8037846439139218,0.9116568557498642,0.9791634413231388,0.2716352627753864,0.4247894475742655,140.5796854608293,1779859229122933800,2558
coldstart_csflow_real_iad_fire_hood_shot_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_fire_hood_shot_noise_s2,csflow,fire_hood,Tesla T4,shot_noise,2,0.8244610720808584,0.9174415012878662,0.9890774407815534,0.2244256953665269,0.3663573355000999,139.88188325301314,1779859229135763400,2571
coldstart_csflow_real_iad_fire_hood_shot_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_fire_hood_shot_noise_s3,csflow,fire_hood,Tesla T4,shot_noise,3,0.8245500497069874,0.9290460159418256,0.9580050232198878,0.2575598293680779,0.4032285253150293,139.94125194292738,1779859229145759200,2575
coldstart_csflow_real_iad_mint_gaussian_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_mint_gaussian_noise_s1,csflow,mint,Tesla T4,gaussian_noise,1,0.4255137389906028,0.9326552330034366,0.8238232127529261,0.0307789436901206,0.0566761213006768,150.8025090458357,1779859226853047400,2595
coldstart_csflow_real_iad_mint_gaussian_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_mint_gaussian_noise_s2,csflow,mint,Tesla T4,gaussian_noise,2,0.4177027095198714,0.9145198951587964,0.8210009552806937,0.0334411157558805,0.061514671609601,150.27890734103977,1779859226862045300,2599
coldstart_csflow_real_iad_mint_gaussian_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_mint_gaussian_noise_s3,csflow,mint,Tesla T4,gaussian_noise,3,0.3929052932019963,0.915432110137866,0.7984273408067736,0.0320057491472092,0.0583186689373281,147.56152087654178,1779859226871086300,2586
coldstart_csflow_real_iad_mint_motion_blur_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_mint_motion_blur_s1,csflow,mint,Tesla T4,motion_blur,1,0.4376537226463611,0.9509852035672212,0.8388761247249079,0.0264808520587852,0.0487863935393889,161.35092455054962,1779859228067396100,2580
coldstart_csflow_real_iad_mint_motion_blur_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_mint_motion_blur_s2,csflow,mint,Tesla T4,motion_blur,2,0.3977741758618044,0.928955744010968,0.8405007969731841,0.0215758377557428,0.0411096167548487,161.30773664482237,1779859228075393000,2573
coldstart_csflow_real_iad_mint_motion_blur_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_mint_motion_blur_s3,csflow,mint,Tesla T4,motion_blur,3,0.4103893295564078,0.9308528879211224,0.8719653287849489,0.0151358210407127,0.0292610309318948,158.48792595588966,1779859228084417100,2594
coldstart_csflow_real_iad_mint_shot_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_mint_shot_noise_s1,csflow,mint,Tesla T4,shot_noise,1,0.3950806115943432,0.9280554988563312,0.8572147520171539,0.0266062417573424,0.0498521050616743,137.37202067516665,1779859229153952600,2567
coldstart_csflow_real_iad_mint_shot_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_mint_shot_noise_s2,csflow,mint,Tesla T4,shot_noise,2,0.3896733318241278,0.9439034237250132,0.8605535274665541,0.0265209735249709,0.049792522376094,137.09040016497917,1779859229162954900,2584
coldstart_csflow_real_iad_mint_shot_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_mint_shot_noise_s3,csflow,mint,Tesla T4,shot_noise,3,0.4183484896125226,0.9441572472039724,0.8778939650714853,0.0142685531215702,0.0282311564838024,139.66511873714427,1779859229170904600,2589
coldstart_csflow_real_iad_mounts_gaussian_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_mounts_gaussian_noise_s1,csflow,mounts,Tesla T4,gaussian_noise,1,0.7943155875216323,0.910961701276626,0.9638570101084518,0.5445524696782338,0.6921608244816446,151.06656687315376,1779859226879154900,2596
coldstart_csflow_real_iad_mounts_gaussian_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_mounts_gaussian_noise_s2,csflow,mounts,Tesla T4,gaussian_noise,2,0.7977358731906313,0.918984726304468,0.9527891583840916,0.5138909552762315,0.6786010664311092,151.14746616372133,1779859226892872200,2595
coldstart_csflow_real_iad_mounts_gaussian_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_mounts_gaussian_noise_s3,csflow,mounts,Tesla T4,gaussian_noise,3,0.7713152141891356,0.9123072745250972,0.9791277884305344,0.4952804347146289,0.6622476563440435,148.6849506368851,1779859226900936000,2598
coldstart_csflow_real_iad_mounts_motion_blur_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_mounts_motion_blur_s1,csflow,mounts,Tesla T4,motion_blur,1,0.8154420527966321,0.9219441810439274,0.955115723640194,0.4927906099646423,0.6582336155114002,161.93237581067416,1779859228092436800,2575
coldstart_csflow_real_iad_mounts_motion_blur_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_mounts_motion_blur_s2,csflow,mounts,Tesla T4,motion_blur,2,0.8006795063635772,0.9328328054616876,0.9921436878041628,0.493953995066589,0.6578817250285259,160.47308939267975,1779859228102608800,2555
coldstart_csflow_real_iad_mounts_motion_blur_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_mounts_motion_blur_s3,csflow,mounts,Tesla T4,motion_blur,3,0.7916211126732086,0.9168601047239324,0.9038221647191862,0.479193278821298,0.6375007887901886,160.95993005905908,1779859228111608500,2593
coldstart_csflow_real_iad_mounts_shot_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_csflow_real_iad_mounts_shot_noise_s1,csflow,mounts,Tesla T4,shot_noise,1,0.8060928389019507,0.9257145884946602,0.9267536089621404,0.5182527931620873,0.6603385704621996,139.03705199415273,1779859229181005300,2581
